# Renewables.ninja Weather (Point API) - -32.584, 26.601 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Africa/Johannesburg, t2m in ºC, prectotland in mm/h, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Africa/Johannesburg", "t2m": "\u00baC", "prectotland": "mm/h", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "-32.58408641596155", "lon": "26.60120807735355", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": false, "var_snomas": false, "var_rhoa": false, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,swgdn,swtdn,cldtot
2019-04-19 14:00,2019-04-19 16:00,26.041,0,187.949,347.236,0.950
2019-04-19 15:00,2019-04-19 17:00,21.526,0,26.796,80.692,0.857
2019-04-19 16:00,2019-04-19 18:00,19.393,0,0,0,0.832
2019-04-19 17:00,2019-04-19 19:00,18.486,0,0,0,0.948
2019-04-19 18:00,2019-04-19 20:00,18.118,0,0,0,0.931
2019-04-19 19:00,2019-04-19 21:00,17.878,0,0,0,0.926
2019-04-19 20:00,2019-04-19 22:00,16.824,0,0,0,0.940
2019-04-19 21:00,2019-04-19 23:00,15.250,0,0,0,0.944
2019-04-19 22:00,2019-04-20 00:00,13.953,0,0,0,0.945
2019-04-19 23:00,2019-04-20 01:00,12.834,0,0,0,0.927
2019-04-20 00:00,2019-04-20 02:00,11.686,0,0,0,0.904
2019-04-20 01:00,2019-04-20 03:00,11.227,0,0,0,0.912
2019-04-20 02:00,2019-04-20 04:00,11.091,0,0,0,0.870
2019-04-20 03:00,2019-04-20 05:00,10.968,0,0,0,0.862
2019-04-20 04:00,2019-04-20 06:00,10.731,0.018,3.231,12.093,0.891
2019-04-20 05:00,2019-04-20 07:00,12.522,0.063,103.195,222.327,0.930
2019-04-20 06:00,2019-04-20 08:00,15.157,0.008,313.538,481.465,0.893
2019-04-20 07:00,2019-04-20 09:00,17.451,0,504.088,698.129,0.887
2019-04-20 08:00,2019-04-20 10:00,19.582,0,636.607,857.439,0.888
2019-04-20 09:00,2019-04-20 11:00,21.239,0,707.911,948.786,0.848
2019-04-20 10:00,2019-04-20 12:00,22.386,0,727.717,965.710,0.701
2019-04-20 11:00,2019-04-20 13:00,23.081,0,705.743,907.180,0.524
2019-04-20 12:00,2019-04-20 14:00,23.020,0,596.991,777.030,0.298
2019-04-20 13:00,2019-04-20 15:00,22.143,0,431.505,584.434,0.293
2019-04-20 14:00,2019-04-20 16:00,20.318,0,228.780,342.157,0.341
2019-04-20 15:00,2019-04-20 17:00,16.438,0,39.159,77.235,0.441
2019-04-20 16:00,2019-04-20 18:00,13.257,0,0,0,0.485
2019-04-20 17:00,2019-04-20 19:00,11.801,0,0,0,0.603
2019-04-20 18:00,2019-04-20 20:00,10.684,0.001,0,0,0.770
2019-04-20 19:00,2019-04-20 21:00,10.703,0.002,0,0,0.843
2019-04-20 20:00,2019-04-20 22:00,10.633,0.003,0,0,0.788
2019-04-20 21:00,2019-04-20 23:00,10.393,0.003,0,0,0.628
2019-04-20 22:00,2019-04-21 00:00,10.043,0.003,0,0,0.807
2019-04-20 23:00,2019-04-21 01:00,9.743,0.002,0,0,0.967
2019-04-21 00:00,2019-04-21 02:00,9.492,0.004,0,0,0.966
2019-04-21 01:00,2019-04-21 03:00,9.386,0.005,0,0,0.971
2019-04-21 02:00,2019-04-21 04:00,9.400,0.006,0,0,0.868
2019-04-21 03:00,2019-04-21 05:00,9.328,0.008,0,0,0.827
2019-04-21 04:00,2019-04-21 06:00,9.425,0.012,1.762,10.825,0.947
2019-04-21 05:00,2019-04-21 07:00,9.965,0.015,49.376,217.499,0.982
2019-04-21 06:00,2019-04-21 08:00,11.015,0.020,154.976,476.194,0.967
2019-04-21 07:00,2019-04-21 09:00,12.475,0.032,281.771,692.379,0.960
2019-04-21 08:00,2019-04-21 10:00,13.870,0.042,343.468,851.556,0.961
2019-04-21 09:00,2019-04-21 11:00,14.383,0.064,310.069,942.669,0.961
2019-04-21 10:00,2019-04-21 12:00,14.446,0.139,276.550,959.574,0.966
2019-04-21 11:00,2019-04-21 13:00,14.468,0.159,269.057,901.157,0.966
2019-04-21 12:00,2019-04-21 14:00,14.381,0.140,232.949,771.280,0.843
2019-04-21 13:00,2019-04-21 15:00,14.035,0.141,181.234,578.934,0.768
2019-04-21 14:00,2019-04-21 16:00,13.126,0.192,76.880,337.102,0.866
2019-04-21 15:00,2019-04-21 17:00,12.079,0.250,7.697,73.889,0.957
2019-04-21 16:00,2019-04-21 18:00,11.584,0.310,0,0,0.970
2019-04-21 17:00,2019-04-21 19:00,11.398,0.409,0,0,0.949
2019-04-21 18:00,2019-04-21 20:00,11.274,0.562,0,0,0.892
2019-04-21 19:00,2019-04-21 21:00,11.199,0.773,0,0,0.806
2019-04-21 20:00,2019-04-21 22:00,11.153,0.965,0,0,0.758
2019-04-21 21:00,2019-04-21 23:00,11.122,1.181,0,0,0.924
2019-04-21 22:00,2019-04-22 00:00,11.215,1.311,0,0,0.979
2019-04-21 23:00,2019-04-22 01:00,11.184,1.313,0,0,0.975
2019-04-22 00:00,2019-04-22 02:00,11.081,1.218,0,0,0.955
2019-04-22 01:00,2019-04-22 03:00,10.989,1.135,0,0,0.862
2019-04-22 02:00,2019-04-22 04:00,10.872,1.000,0,0,0.745
2019-04-22 03:00,2019-04-22 05:00,10.778,0.937,0,0,0.722
2019-04-22 04:00,2019-04-22 06:00,10.685,1.034,1.138,9.638,0.695
2019-04-22 05:00,2019-04-22 07:00,10.916,0.988,47.273,212.709,0.680
2019-04-22 06:00,2019-04-22 08:00,11.619,0.820,142.539,470.944,0.627
2019-04-22 07:00,2019-04-22 09:00,12.513,0.564,248.538,686.860,0.555
2019-04-22 08:00,2019-04-22 10:00,13.613,0.775,350.574,845.647,0.501
2019-04-22 09:00,2019-04-22 11:00,14.582,1.421,452.927,936.627,0.416
2019-04-22 10:00,2019-04-22 12:00,15.116,1.607,491.945,953.441,0.414
2019-04-22 11:00,2019-04-22 13:00,15.259,1.100,450.752,895.157,0.513
2019-04-22 12:00,2019-04-22 14:00,15.050,0.717,388.009,765.488,0.507
2019-04-22 13:00,2019-04-22 15:00,14.225,0.846,264.883,573.525,0.517
2019-04-22 14:00,2019-04-22 16:00,12.904,0.827,110.331,332.102,0.692
2019-04-22 15:00,2019-04-22 17:00,11.753,0.600,12.769,70.636,0.768
2019-04-22 16:00,2019-04-22 18:00,11.305,0.426,0,0,0.940
2019-04-22 17:00,2019-04-22 19:00,11.365,0.292,0,0,0.965
2019-04-22 18:00,2019-04-22 20:00,11.522,0.203,0,0,0.967
2019-04-22 19:00,2019-04-22 21:00,11.664,0.182,0,0,0.972
2019-04-22 20:00,2019-04-22 22:00,11.755,0.188,0,0,0.978
2019-04-22 21:00,2019-04-22 23:00,11.712,0.259,0,0,0.960
2019-04-22 22:00,2019-04-23 00:00,11.600,0.323,0,0,0.891
2019-04-22 23:00,2019-04-23 01:00,11.567,0.388,0,0,0.815
2019-04-23 00:00,2019-04-23 02:00,11.655,0.505,0,0,0.820
2019-04-23 01:00,2019-04-23 03:00,11.696,0.549,0,0,0.951
2019-04-23 02:00,2019-04-23 04:00,11.610,0.464,0,0,0.981
2019-04-23 03:00,2019-04-23 05:00,11.543,0.291,0,0,0.980
2019-04-23 04:00,2019-04-23 06:00,11.579,0.426,0.613,8.529,0.975
2019-04-23 05:00,2019-04-23 07:00,11.862,0.747,32.054,207.982,0.960
2019-04-23 06:00,2019-04-23 08:00,12.576,0.608,98.519,465.694,0.822
2019-04-23 07:00,2019-04-23 09:00,13.737,0.380,244.333,681.220,0.617
2019-04-23 08:00,2019-04-23 10:00,15.142,0.383,348.966,839.806,0.511
2019-04-23 09:00,2019-04-23 11:00,16.452,0.535,422.632,930.627,0.502
2019-04-23 10:00,2019-04-23 12:00,17.273,0.507,400.630,947.441,0.542
2019-04-23 11:00,2019-04-23 13:00,17.624,0.482,342.019,889.157,0.642
2019-04-23 12:00,2019-04-23 14:00,17.477,0.581,286.014,759.738,0.733
2019-04-23 13:00,2019-04-23 15:00,16.609,0.648,166.904,568.142,0.830
2019-04-23 14:00,2019-04-23 16:00,15.185,0.349,72.301,327.206,0.876
2019-04-23 15:00,2019-04-23 17:00,13.926,0.267,11.332,67.480,0.907
2019-04-23 16:00,2019-04-23 18:00,13.453,0.240,0,0,0.964
2019-04-23 17:00,2019-04-23 19:00,13.288,0.133,0,0,0.960
2019-04-23 18:00,2019-04-23 20:00,13.158,0.118,0,0,0.965
2019-04-23 19:00,2019-04-23 21:00,13.002,0.194,0,0,0.967
2019-04-23 20:00,2019-04-23 22:00,12.815,0.389,0,0,0.962
2019-04-23 21:00,2019-04-23 23:00,12.583,0.319,0,0,0.957
2019-04-23 22:00,2019-04-24 00:00,12.502,0.436,0,0,0.952
2019-04-23 23:00,2019-04-24 01:00,12.405,0.937,0,0,0.959
2019-04-24 00:00,2019-04-24 02:00,12.318,1.624,0,0,0.970
2019-04-24 01:00,2019-04-24 03:00,12.218,1.937,0,0,0.907
2019-04-24 02:00,2019-04-24 04:00,11.982,0.999,0,0,0.798
2019-04-24 03:00,2019-04-24 05:00,12.060,0.230,0,0,0.970
2019-04-24 04:00,2019-04-24 06:00,11.846,0.108,0.389,7.494,0.898
2019-04-24 05:00,2019-04-24 07:00,12.213,0.046,49.350,203.255,0.582
2019-04-24 06:00,2019-04-24 08:00,14.015,0.011,235.530,460.558,0.199
2019-04-24 07:00,2019-04-24 09:00,16.756,0.002,474.278,675.701,0.056
2019-04-24 08:00,2019-04-24 10:00,19.426,0.001,626.373,833.897,0.016
2019-04-24 09:00,2019-04-24 11:00,20.966,0.008,723.423,924.627,0.001
2019-04-24 10:00,2019-04-24 12:00,21.854,0,741.858,941.417,0.001
2019-04-24 11:00,2019-04-24 13:00,22.302,0,690.155,883.157,0.028
2019-04-24 12:00,2019-04-24 14:00,22.282,0.001,568.279,753.988,0.109
2019-04-24 13:00,2019-04-24 15:00,21.760,0.001,405.304,562.775,0.053
2019-04-24 14:00,2019-04-24 16:00,20.517,0,206.441,322.264,0.034
2019-04-24 15:00,2019-04-24 17:00,17.381,0,31.770,64.427,0.035
2019-04-24 16:00,2019-04-24 18:00,15.705,0,0,0,0.098
2019-04-24 17:00,2019-04-24 19:00,14.518,0.003,0,0,0.073
2019-04-24 18:00,2019-04-24 20:00,13.320,0.005,0,0,0.015
2019-04-24 19:00,2019-04-24 21:00,12.543,0.003,0,0,0.009
2019-04-24 20:00,2019-04-24 22:00,11.703,0.001,0,0,0.011
2019-04-24 21:00,2019-04-24 23:00,10.925,0,0,0,0.035
2019-04-24 22:00,2019-04-25 00:00,10.354,0,0,0,0.109
2019-04-24 23:00,2019-04-25 01:00,9.898,0,0,0,0.112
2019-04-25 00:00,2019-04-25 02:00,9.433,0,0,0,0.066
2019-04-25 01:00,2019-04-25 03:00,8.965,0,0,0,0.028
2019-04-25 02:00,2019-04-25 04:00,8.573,0,0,0,0.028
2019-04-25 03:00,2019-04-25 05:00,8.286,0,0,0,0.047
2019-04-25 04:00,2019-04-25 06:00,8.128,0,2.142,6.540,0.089
2019-04-25 05:00,2019-04-25 07:00,10.724,0,112.009,198.619,0.090
2019-04-25 06:00,2019-04-25 08:00,14.009,0,313.786,455.412,0.021
2019-04-25 07:00,2019-04-25 09:00,17.397,0,495.544,670.178,0.012
2019-04-25 08:00,2019-04-25 10:00,19.108,0,633.350,828.147,0.007
2019-04-25 09:00,2019-04-25 11:00,20.363,0,713.223,918.627,0.002
2019-04-25 10:00,2019-04-25 12:00,21.388,0,728.525,935.417,0.001
2019-04-25 11:00,2019-04-25 13:00,22.007,0,676.744,877.388,0.008
2019-04-25 12:00,2019-04-25 14:00,22.065,0.001,560.239,748.469,0.079
2019-04-25 13:00,2019-04-25 15:00,21.490,0.005,376.456,557.392,0.198
2019-04-25 14:00,2019-04-25 16:00,20.043,0.004,178.083,317.435,0.164
2019-04-25 15:00,2019-04-25 17:00,16.300,0.004,28.620,61.459,0.017
2019-04-25 16:00,2019-04-25 18:00,13.845,0.001,0,0,0.002
2019-04-25 17:00,2019-04-25 19:00,12.969,0,0,0,0.002
2019-04-25 18:00,2019-04-25 20:00,12.678,0.001,0,0,0.008
2019-04-25 19:00,2019-04-25 21:00,12.937,0.002,0,0,0.011
2019-04-25 20:00,2019-04-25 22:00,12.290,0.001,0,0,0.019
2019-04-25 21:00,2019-04-25 23:00,11.144,0,0,0,0.015
2019-04-25 22:00,2019-04-26 00:00,10.306,0,0,0,0.017
2019-04-25 23:00,2019-04-26 01:00,9.965,0,0,0,0.178
2019-04-26 00:00,2019-04-26 02:00,9.783,0.001,0,0,0.506
2019-04-26 01:00,2019-04-26 03:00,9.736,0.002,0,0,0.610
2019-04-26 02:00,2019-04-26 04:00,9.471,0.004,0,0,0.359
2019-04-26 03:00,2019-04-26 05:00,9.175,0.013,0,0,0.073
2019-04-26 04:00,2019-04-26 06:00,8.720,0.035,1.894,5.662,0.107
2019-04-26 05:00,2019-04-26 07:00,11.158,0.064,116.402,194.011,0.255
2019-04-26 06:00,2019-04-26 08:00,14.443,0.031,316.171,450.332,0.317
2019-04-26 07:00,2019-04-26 09:00,17.014,0.004,499.838,664.678,0.196
2019-04-26 08:00,2019-04-26 10:00,19.115,0.002,638.202,822.397,0.031
2019-04-26 09:00,2019-04-26 11:00,20.480,0.002,715.697,912.627,0.021
2019-04-26 10:00,2019-04-26 12:00,21.314,0,730.329,929.417,0.029
2019-04-26 11:00,2019-04-26 13:00,21.685,0,679.283,871.524,0.007
2019-04-26 12:00,2019-04-26 14:00,21.546,0,566.246,742.738,0.001
2019-04-26 13:00,2019-04-26 15:00,20.797,0,402.229,552.142,0
2019-04-26 14:00,2019-04-26 16:00,19.195,0,205.094,312.618,0
2019-04-26 15:00,2019-04-26 17:00,15.219,0,29.031,58.592,0
2019-04-26 16:00,2019-04-26 18:00,12.654,0,0,0,0.001
2019-04-26 17:00,2019-04-26 19:00,11.562,0.014,0,0,0.094
2019-04-26 18:00,2019-04-26 20:00,11.283,0.046,0,0,0.244
2019-04-26 19:00,2019-04-26 21:00,11.232,0.057,0,0,0.281
2019-04-26 20:00,2019-04-26 22:00,10.787,0.051,0,0,0.252
2019-04-26 21:00,2019-04-26 23:00,10.351,0.034,0,0,0.187
2019-04-26 22:00,2019-04-27 00:00,9.966,0.010,0,0,0.167
2019-04-26 23:00,2019-04-27 01:00,9.767,0.004,0,0,0.177
2019-04-27 00:00,2019-04-27 02:00,9.536,0.002,0,0,0.175
2019-04-27 01:00,2019-04-27 03:00,9.250,0.001,0,0,0.166
2019-04-27 02:00,2019-04-27 04:00,8.899,0,0,0,0.083
2019-04-27 03:00,2019-04-27 05:00,8.393,0,0,0,0.007
2019-04-27 04:00,2019-04-27 06:00,8.220,0,1.600,4.853,0.001
2019-04-27 05:00,2019-04-27 07:00,10.972,0,112.975,189.444,0.002
2019-04-27 06:00,2019-04-27 08:00,14.612,0,313.372,445.332,0.001
2019-04-27 07:00,2019-04-27 09:00,18.208,0,495.030,659.178,0
2019-04-27 08:00,2019-04-27 10:00,21.744,0,631.556,816.647,0
2019-04-27 09:00,2019-04-27 11:00,23.432,0,710.404,906.835,0
2019-04-27 10:00,2019-04-27 12:00,24.448,0,725.122,923.509,0
2019-04-27 11:00,2019-04-27 13:00,24.921,0,674.050,865.638,0
2019-04-27 12:00,2019-04-27 14:00,24.872,0,561.615,737.219,0
2019-04-27 13:00,2019-04-27 15:00,24.134,0,398.009,546.983,0
2019-04-27 14:00,2019-04-27 16:00,22.172,0,201.482,307.868,0
2019-04-27 15:00,2019-04-27 17:00,17.418,0,27.487,55.829,0
2019-04-27 16:00,2019-04-27 18:00,14.831,0,0,0,0
2019-04-27 17:00,2019-04-27 19:00,13.612,0.012,0,0,0.022
2019-04-27 18:00,2019-04-27 20:00,12.980,0.020,0,0,0.087
2019-04-27 19:00,2019-04-27 21:00,12.553,0.012,0,0,0.089
2019-04-27 20:00,2019-04-27 22:00,12.184,0.007,0,0,0.042
2019-04-27 21:00,2019-04-27 23:00,11.792,0.004,0,0,0.001
2019-04-27 22:00,2019-04-28 00:00,11.553,0.001,0,0,0
2019-04-27 23:00,2019-04-28 01:00,11.227,0,0,0,0
2019-04-28 00:00,2019-04-28 02:00,10.881,0,0,0,0
2019-04-28 01:00,2019-04-28 03:00,10.576,0,0,0,0
2019-04-28 02:00,2019-04-28 04:00,10.302,0,0,0,0
2019-04-28 03:00,2019-04-28 05:00,10.082,0,0,0,0
2019-04-28 04:00,2019-04-28 06:00,9.964,0,1.363,4.115,0
2019-04-28 05:00,2019-04-28 07:00,12.436,0,111.838,184.938,0
2019-04-28 06:00,2019-04-28 08:00,16.091,0,314.408,440.332,0
2019-04-28 07:00,2019-04-28 09:00,19.889,0,498.425,653.928,0
2019-04-28 08:00,2019-04-28 10:00,23.678,0,637.652,810.897,0
2019-04-28 09:00,2019-04-28 11:00,25.263,0,718.675,900.877,0
2019-04-28 10:00,2019-04-28 12:00,26.161,0,734.482,917.649,0
2019-04-28 11:00,2019-04-28 13:00,26.712,0,683.457,859.888,0
2019-04-28 12:00,2019-04-28 14:00,26.891,0,570.053,731.696,0
2019-04-28 13:00,2019-04-28 15:00,26.515,0,404.463,541.849,0
2019-04-28 14:00,2019-04-28 16:00,24.304,0,204.764,303.109,0
2019-04-28 15:00,2019-04-28 17:00,20.146,0,27.312,53.144,0
2019-04-28 16:00,2019-04-28 18:00,17.496,0,0,0,0
2019-04-28 17:00,2019-04-28 19:00,15.627,0,0,0,0
2019-04-28 18:00,2019-04-28 20:00,14.631,0,0,0,0
2019-04-28 19:00,2019-04-28 21:00,14.074,0,0,0,0
2019-04-28 20:00,2019-04-28 22:00,13.749,0,0,0,0
2019-04-28 21:00,2019-04-28 23:00,13.646,0,0,0,0
2019-04-28 22:00,2019-04-29 00:00,13.686,0,0,0,0
2019-04-28 23:00,2019-04-29 01:00,13.655,0,0,0,0
2019-04-29 00:00,2019-04-29 02:00,13.510,0,0,0,0
2019-04-29 01:00,2019-04-29 03:00,13.322,0,0,0,0
2019-04-29 02:00,2019-04-29 04:00,13.138,0,0,0,0
2019-04-29 03:00,2019-04-29 05:00,12.890,0,0,0,0
2019-04-29 04:00,2019-04-29 06:00,12.696,0,1.157,3.443,0
2019-04-29 05:00,2019-04-29 07:00,14.276,0,111.275,180.490,0
2019-04-29 06:00,2019-04-29 08:00,17.532,0,314.646,435.436,0
2019-04-29 07:00,2019-04-29 09:00,21.442,0,498.678,648.428,0
2019-04-29 08:00,2019-04-29 10:00,25.115,0,637.170,805.355,0
2019-04-29 09:00,2019-04-29 11:00,27.040,0,717.424,895.085,0
2019-04-29 10:00,2019-04-29 12:00,28.222,0,731.911,911.759,0
2019-04-29 11:00,2019-04-29 13:00,28.850,0,679.700,854.138,0
2019-04-29 12:00,2019-04-29 14:00,28.972,0,565.975,726.196,0
2019-04-29 13:00,2019-04-29 15:00,28.753,0,400.004,536.642,0
2019-04-29 14:00,2019-04-29 16:00,26.624,0,200.726,298.472,0
2019-04-29 15:00,2019-04-29 17:00,22.622,0,25.721,50.563,0
2019-04-29 16:00,2019-04-29 18:00,19.586,0,0,0,0
2019-04-29 17:00,2019-04-29 19:00,17.567,0,0,0,0
2019-04-29 18:00,2019-04-29 20:00,16.529,0,0,0,0
2019-04-29 19:00,2019-04-29 21:00,16.208,0,0,0,0
2019-04-29 20:00,2019-04-29 22:00,16.273,0,0,0,0
2019-04-29 21:00,2019-04-29 23:00,16.063,0,0,0,0
2019-04-29 22:00,2019-04-30 00:00,15.674,0,0,0,0
2019-04-29 23:00,2019-04-30 01:00,15.114,0,0,0,0
2019-04-30 00:00,2019-04-30 02:00,14.557,0,0,0,0
2019-04-30 01:00,2019-04-30 03:00,14.087,0,0,0,0
2019-04-30 02:00,2019-04-30 04:00,13.680,0,0,0,0
2019-04-30 03:00,2019-04-30 05:00,13.234,0,0,0,0
2019-04-30 04:00,2019-04-30 06:00,12.935,0,0.913,2.845,0
2019-04-30 05:00,2019-04-30 07:00,13.702,0,106.110,176.070,0
2019-04-30 06:00,2019-04-30 08:00,16.608,0,305.885,430.549,0
2019-04-30 07:00,2019-04-30 09:00,20.515,0,486.692,643.178,0
2019-04-30 08:00,2019-04-30 10:00,23.529,0,622.905,799.714,0
2019-04-30 09:00,2019-04-30 11:00,25.389,0,702.279,889.335,0
2019-04-30 10:00,2019-04-30 12:00,26.706,0,718.071,905.990,0
2019-04-30 11:00,2019-04-30 13:00,27.559,0,667.049,848.505,0
2019-04-30 12:00,2019-04-30 14:00,27.809,0,551.307,720.836,0
2019-04-30 13:00,2019-04-30 15:00,27.214,0,385.106,531.599,0
2019-04-30 14:00,2019-04-30 16:00,24.835,0,188.043,293.838,0.002
2019-04-30 15:00,2019-04-30 17:00,19.985,0,21.988,48.072,0.040
2019-04-30 16:00,2019-04-30 18:00,17.632,0,0,0,0.163
2019-04-30 17:00,2019-04-30 19:00,16.274,0.003,0,0,0.612
2019-04-30 18:00,2019-04-30 20:00,15.046,0.022,0,0,0.934
2019-04-30 19:00,2019-04-30 21:00,13.792,0.023,0,0,0.932
2019-04-30 20:00,2019-04-30 22:00,12.714,0.011,0,0,0.864
2019-04-30 21:00,2019-04-30 23:00,11.878,0.006,0,0,0.772
2019-04-30 22:00,2019-05-01 00:00,11.492,0.005,0,0,0.654
2019-04-30 23:00,2019-05-01 01:00,11.280,0.024,0,0,0.389
2019-05-01 00:00,2019-05-01 02:00,10.890,0.007,0,0,0.219
2019-05-01 01:00,2019-05-01 03:00,10.481,0.008,0,0,0.205
2019-05-01 02:00,2019-05-01 04:00,10.139,0.005,0,0,0.201
2019-05-01 03:00,2019-05-01 05:00,9.792,0.002,0,0,0.149
2019-05-01 04:00,2019-05-01 06:00,9.225,0.002,0.607,2.310,0.071
2019-05-01 05:00,2019-05-01 07:00,10.863,0.001,94.636,171.747,0.179
2019-05-01 06:00,2019-05-01 08:00,13.482,0,283.646,425.674,0.096
2019-05-01 07:00,2019-05-01 09:00,16.671,0,468.696,637.928,0.001
2019-05-01 08:00,2019-05-01 10:00,19.325,0,603.437,794.105,0.001
2019-05-01 09:00,2019-05-01 11:00,21.389,0,677.450,883.585,0.008
2019-05-01 10:00,2019-05-01 12:00,22.736,0,690.650,900.240,0.212
2019-05-01 11:00,2019-05-01 13:00,23.510,0,597.026,842.865,0.370
2019-05-01 12:00,2019-05-01 14:00,23.918,0,483.304,715.427,0.281
2019-05-01 13:00,2019-05-01 15:00,23.708,0,336.224,526.599,0.144
2019-05-01 14:00,2019-05-01 16:00,22.399,0,181.965,289.293,0.253
2019-05-01 15:00,2019-05-01 17:00,19.374,0,20.745,45.672,0.809
2019-05-01 16:00,2019-05-01 18:00,16.918,0.002,0,0,0.932
2019-05-01 17:00,2019-05-01 19:00,15.441,0.003,0,0,0.928
2019-05-01 18:00,2019-05-01 20:00,15.188,0.003,0,0,0.942
2019-05-01 19:00,2019-05-01 21:00,15.695,0.001,0,0,0.954
2019-05-01 20:00,2019-05-01 22:00,16.069,0.001,0,0,0.958
2019-05-01 21:00,2019-05-01 23:00,16.089,0,0,0,0.960
2019-05-01 22:00,2019-05-02 00:00,15.998,0,0,0,0.918
2019-05-01 23:00,2019-05-02 01:00,15.683,0,0,0,0.834
2019-05-02 00:00,2019-05-02 02:00,15.372,0,0,0,0.849
2019-05-02 01:00,2019-05-02 03:00,15.055,0,0,0,0.958
2019-05-02 02:00,2019-05-02 04:00,14.933,0,0,0,0.968
2019-05-02 03:00,2019-05-02 05:00,15.164,0,0,0,0.967
2019-05-02 04:00,2019-05-02 06:00,15.418,0,0.237,1.837,0.954
2019-05-02 05:00,2019-05-02 07:00,15.967,0,54.452,167.457,0.941
2019-05-02 06:00,2019-05-02 08:00,17.964,0,199.475,420.915,0.939
2019-05-02 07:00,2019-05-02 09:00,21.321,0,380.457,632.886,0.941
2019-05-02 08:00,2019-05-02 10:00,25.026,0,585.326,788.696,0.858
2019-05-02 09:00,2019-05-02 11:00,27.261,0,674.065,878.043,0.802
2019-05-02 10:00,2019-05-02 12:00,28.336,0,682.201,894.607,0.914
2019-05-02 11:00,2019-05-02 13:00,28.865,0,629.754,837.346,0.938
2019-05-02 12:00,2019-05-02 14:00,28.752,0,497.883,710.177,0.935
2019-05-02 13:00,2019-05-02 15:00,27.860,0,322.686,521.599,0.894
2019-05-02 14:00,2019-05-02 16:00,25.255,0,152.530,284.772,0.622
2019-05-02 15:00,2019-05-02 17:00,20.544,0,18.903,43.359,0.133
2019-05-02 16:00,2019-05-02 18:00,18.802,0,0,0,0
2019-05-02 17:00,2019-05-02 19:00,17.742,0,0,0,0
2019-05-02 18:00,2019-05-02 20:00,16.520,0,0,0,0
2019-05-02 19:00,2019-05-02 21:00,15.307,0,0,0,0
2019-05-02 20:00,2019-05-02 22:00,14.289,0,0,0,0
2019-05-02 21:00,2019-05-02 23:00,13.455,0,0,0,0
2019-05-02 22:00,2019-05-03 00:00,12.741,0.001,0,0,0
2019-05-02 23:00,2019-05-03 01:00,12.002,0,0,0,0
2019-05-03 00:00,2019-05-03 02:00,11.388,0,0,0,0
2019-05-03 01:00,2019-05-03 03:00,10.902,0,0,0,0
2019-05-03 02:00,2019-05-03 04:00,10.430,0,0,0,0
2019-05-03 03:00,2019-05-03 05:00,10.006,0,0,0,0
2019-05-03 04:00,2019-05-03 06:00,9.596,0,0.377,1.429,0
2019-05-03 05:00,2019-05-03 07:00,11.424,0,94.249,163.201,0.011
2019-05-03 06:00,2019-05-03 08:00,15.182,0,290.496,416.174,0.054
2019-05-03 07:00,2019-05-03 09:00,18.606,0,471.432,627.636,0.186
2019-05-03 08:00,2019-05-03 10:00,21.238,0,608.245,783.331,0.254
2019-05-03 09:00,2019-05-03 11:00,23.070,0,687.262,872.335,0.277
2019-05-03 10:00,2019-05-03 12:00,24.353,0,702.478,888.967,0.174
2019-05-03 11:00,2019-05-03 13:00,25.041,0,652.190,831.846,0.058
2019-05-03 12:00,2019-05-03 14:00,25.055,0,540.065,704.904,0.004
2019-05-03 13:00,2019-05-03 15:00,24.003,0,377.282,516.819,0.006
2019-05-03 14:00,2019-05-03 16:00,21.083,0,182.127,280.387,0.021
2019-05-03 15:00,2019-05-03 17:00,16.228,0.003,19.276,41.126,0.006
2019-05-03 16:00,2019-05-03 18:00,13.374,0.030,0,0,0.092
2019-05-03 17:00,2019-05-03 19:00,11.786,0.034,0,0,0.339
2019-05-03 18:00,2019-05-03 20:00,11.264,0.039,0,0,0.683
2019-05-03 19:00,2019-05-03 21:00,11.093,0.030,0,0,0.764
2019-05-03 20:00,2019-05-03 22:00,10.835,0.022,0,0,0.808
2019-05-03 21:00,2019-05-03 23:00,10.608,0.016,0,0,0.882
2019-05-03 22:00,2019-05-04 00:00,10.363,0.014,0,0,0.871
2019-05-03 23:00,2019-05-04 01:00,10.033,0.010,0,0,0.861
2019-05-04 00:00,2019-05-04 02:00,9.730,0.007,0,0,0.869
2019-05-04 01:00,2019-05-04 03:00,9.370,0.006,0,0,0.924
2019-05-04 02:00,2019-05-04 04:00,9.029,0.007,0,0,0.948
2019-05-04 03:00,2019-05-04 05:00,8.770,0.011,0,0,0.933
2019-05-04 04:00,2019-05-04 06:00,8.585,0.012,0.152,1.078,0.927
2019-05-04 05:00,2019-05-04 07:00,8.953,0.011,46.572,159.036,0.919
2019-05-04 06:00,2019-05-04 08:00,10.005,0.007,156.218,411.528,0.885
