# Renewables.ninja Solar photovoltaic power (PV) (Point API) - -32.580, 26.559 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Africa/Johannesburg, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Africa/Johannesburg", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-32.58044469633279", "lon": "26.559067500974685", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-03-17 10:00,2019-03-17 12:00,0.779,0.984,0.098,31.826
2019-03-17 11:00,2019-03-17 13:00,0.740,0.922,0.096,32.279
2019-03-17 12:00,2019-03-17 14:00,0.654,0.784,0.090,32.123
2019-03-17 13:00,2019-03-17 15:00,0.515,0.578,0.083,31.238
2019-03-17 14:00,2019-03-17 16:00,0.328,0.334,0.072,29.435
2019-03-17 15:00,2019-03-17 17:00,0.113,0.096,0.051,26.706
2019-03-17 16:00,2019-03-17 18:00,0,0,0.003,23.187
2019-03-17 17:00,2019-03-17 19:00,0,0,0,21.397
2019-03-17 18:00,2019-03-17 20:00,0,0,0,20.186
2019-03-17 19:00,2019-03-17 21:00,0,0,0,19.475
2019-03-17 20:00,2019-03-17 22:00,0,0,0,19.065
2019-03-17 21:00,2019-03-17 23:00,0,0,0,18.667
2019-03-17 22:00,2019-03-18 00:00,0,0,0,18.128
2019-03-17 23:00,2019-03-18 01:00,0,0,0,17.773
2019-03-18 00:00,2019-03-18 02:00,0,0,0,17.443
2019-03-18 01:00,2019-03-18 03:00,0,0,0,17.125
2019-03-18 02:00,2019-03-18 04:00,0,0,0,16.826
2019-03-18 03:00,2019-03-18 05:00,0,0,0,16.499
2019-03-18 04:00,2019-03-18 06:00,0.017,0.005,0.027,16.655
2019-03-18 05:00,2019-03-18 07:00,0.153,0.076,0.109,17.934
2019-03-18 06:00,2019-03-18 08:00,0.343,0.253,0.152,19.896
2019-03-18 07:00,2019-03-18 09:00,0.585,0.603,0.123,22.835
2019-03-18 08:00,2019-03-18 10:00,0.692,0.769,0.130,25.637
2019-03-18 09:00,2019-03-18 11:00,0.702,0.759,0.163,27.095
2019-03-18 10:00,2019-03-18 12:00,0.687,0.720,0.183,28.000
2019-03-18 11:00,2019-03-18 13:00,0.637,0.639,0.189,28.435
2019-03-18 12:00,2019-03-18 14:00,0.536,0.490,0.190,28.297
2019-03-18 13:00,2019-03-18 15:00,0.402,0.324,0.172,27.596
2019-03-18 14:00,2019-03-18 16:00,0.247,0.169,0.133,26.214
2019-03-18 15:00,2019-03-18 17:00,0.078,0.038,0.068,24.088
2019-03-18 16:00,2019-03-18 18:00,0,0,0.003,21.477
2019-03-18 17:00,2019-03-18 19:00,0,0,0,19.956
2019-03-18 18:00,2019-03-18 20:00,0,0,0,19.372
2019-03-18 19:00,2019-03-18 21:00,0,0,0,18.988
2019-03-18 20:00,2019-03-18 22:00,0,0,0,18.586
2019-03-18 21:00,2019-03-18 23:00,0,0,0,18.219
2019-03-18 22:00,2019-03-19 00:00,0,0,0,17.818
2019-03-18 23:00,2019-03-19 01:00,0,0,0,17.443
2019-03-19 00:00,2019-03-19 02:00,0,0,0,17.042
2019-03-19 01:00,2019-03-19 03:00,0,0,0,16.541
2019-03-19 02:00,2019-03-19 04:00,0,0,0,15.994
2019-03-19 03:00,2019-03-19 05:00,0,0,0,15.633
2019-03-19 04:00,2019-03-19 06:00,0.022,0.012,0.025,16.092
2019-03-19 05:00,2019-03-19 07:00,0.208,0.168,0.079,18.234
2019-03-19 06:00,2019-03-19 08:00,0.450,0.461,0.081,21.533
2019-03-19 07:00,2019-03-19 09:00,0.624,0.710,0.084,25.324
2019-03-19 08:00,2019-03-19 10:00,0.729,0.881,0.091,28.227
2019-03-19 09:00,2019-03-19 11:00,0.782,0.977,0.096,29.942
2019-03-19 10:00,2019-03-19 12:00,0.787,0.995,0.097,31.286
2019-03-19 11:00,2019-03-19 13:00,0.746,0.932,0.095,32.145
2019-03-19 12:00,2019-03-19 14:00,0.657,0.786,0.093,32.351
2019-03-19 13:00,2019-03-19 15:00,0.444,0.435,0.127,31.482
2019-03-19 14:00,2019-03-19 16:00,0.217,0.145,0.127,29.641
2019-03-19 15:00,2019-03-19 17:00,0.100,0.074,0.058,26.477
2019-03-19 16:00,2019-03-19 18:00,0,0,0.003,22.502
2019-03-19 17:00,2019-03-19 19:00,0,0,0,20.708
2019-03-19 18:00,2019-03-19 20:00,0,0,0,19.834
2019-03-19 19:00,2019-03-19 21:00,0,0,0,19.549
2019-03-19 20:00,2019-03-19 22:00,0,0,0,19.316
2019-03-19 21:00,2019-03-19 23:00,0,0,0,19.046
2019-03-19 22:00,2019-03-20 00:00,0,0,0,18.647
2019-03-19 23:00,2019-03-20 01:00,0,0,0,18.160
2019-03-20 00:00,2019-03-20 02:00,0,0,0,17.530
2019-03-20 01:00,2019-03-20 03:00,0,0,0,16.908
2019-03-20 02:00,2019-03-20 04:00,0,0,0,16.366
2019-03-20 03:00,2019-03-20 05:00,0,0,0,15.898
2019-03-20 04:00,2019-03-20 06:00,0.013,0.003,0.022,15.650
2019-03-20 05:00,2019-03-20 07:00,0.158,0.081,0.108,16.487
2019-03-20 06:00,2019-03-20 08:00,0.402,0.348,0.126,18.478
2019-03-20 07:00,2019-03-20 09:00,0.576,0.570,0.136,20.815
2019-03-20 08:00,2019-03-20 10:00,0.619,0.587,0.187,22.405
2019-03-20 09:00,2019-03-20 11:00,0.650,0.608,0.215,23.665
2019-03-20 10:00,2019-03-20 12:00,0.670,0.644,0.215,24.651
2019-03-20 11:00,2019-03-20 13:00,0.571,0.469,0.245,24.734
2019-03-20 12:00,2019-03-20 14:00,0.513,0.410,0.223,24.288
2019-03-20 13:00,2019-03-20 15:00,0.335,0.191,0.211,22.970
2019-03-20 14:00,2019-03-20 16:00,0.198,0.088,0.150,21.313
2019-03-20 15:00,2019-03-20 17:00,0.054,0.015,0.062,19.240
2019-03-20 16:00,2019-03-20 18:00,0,0,0.002,17.209
2019-03-20 17:00,2019-03-20 19:00,0,0,0,15.866
2019-03-20 18:00,2019-03-20 20:00,0,0,0,14.964
2019-03-20 19:00,2019-03-20 21:00,0,0,0,14.421
2019-03-20 20:00,2019-03-20 22:00,0,0,0,14.077
2019-03-20 21:00,2019-03-20 23:00,0,0,0,13.875
2019-03-20 22:00,2019-03-21 00:00,0,0,0,13.691
2019-03-20 23:00,2019-03-21 01:00,0,0,0,13.482
2019-03-21 00:00,2019-03-21 02:00,0,0,0,13.233
2019-03-21 01:00,2019-03-21 03:00,0,0,0,12.992
2019-03-21 02:00,2019-03-21 04:00,0,0,0,12.743
2019-03-21 03:00,2019-03-21 05:00,0,0,0,12.486
2019-03-21 04:00,2019-03-21 06:00,0.012,0.003,0.022,12.435
2019-03-21 05:00,2019-03-21 07:00,0.128,0.048,0.106,13.189
2019-03-21 06:00,2019-03-21 08:00,0.288,0.156,0.176,14.804
2019-03-21 07:00,2019-03-21 09:00,0.431,0.287,0.219,17.075
2019-03-21 08:00,2019-03-21 10:00,0.518,0.380,0.242,19.188
2019-03-21 09:00,2019-03-21 11:00,0.716,0.742,0.170,21.471
2019-03-21 10:00,2019-03-21 12:00,0.753,0.836,0.145,23.093
2019-03-21 11:00,2019-03-21 13:00,0.744,0.847,0.123,23.923
2019-03-21 12:00,2019-03-21 14:00,0.656,0.721,0.114,23.894
2019-03-21 13:00,2019-03-21 15:00,0.515,0.527,0.104,23.110
2019-03-21 14:00,2019-03-21 16:00,0.301,0.259,0.099,21.513
2019-03-21 15:00,2019-03-21 17:00,0.093,0.061,0.059,19.128
2019-03-21 16:00,2019-03-21 18:00,0,0,0.002,16.058
2019-03-21 17:00,2019-03-21 19:00,0,0,0,13.903
2019-03-21 18:00,2019-03-21 20:00,0,0,0,12.397
2019-03-21 19:00,2019-03-21 21:00,0,0,0,11.508
2019-03-21 20:00,2019-03-21 22:00,0,0,0,10.720
2019-03-21 21:00,2019-03-21 23:00,0,0,0,10.243
2019-03-21 22:00,2019-03-22 00:00,0,0,0,10.123
2019-03-21 23:00,2019-03-22 01:00,0,0,0,10.171
2019-03-22 00:00,2019-03-22 02:00,0,0,0,10.345
2019-03-22 01:00,2019-03-22 03:00,0,0,0,10.360
2019-03-22 02:00,2019-03-22 04:00,0,0,0,10.236
2019-03-22 03:00,2019-03-22 05:00,0,0,0,10.225
2019-03-22 04:00,2019-03-22 06:00,0.017,0.009,0.022,10.638
2019-03-22 05:00,2019-03-22 07:00,0.193,0.141,0.084,12.754
2019-03-22 06:00,2019-03-22 08:00,0.433,0.412,0.092,15.525
2019-03-22 07:00,2019-03-22 09:00,0.621,0.667,0.092,18.607
2019-03-22 08:00,2019-03-22 10:00,0.737,0.847,0.096,21.182
2019-03-22 09:00,2019-03-22 11:00,0.804,0.970,0.095,23.252
2019-03-22 10:00,2019-03-22 12:00,0.812,0.996,0.095,24.915
2019-03-22 11:00,2019-03-22 13:00,0.766,0.927,0.093,26.058
2019-03-22 12:00,2019-03-22 14:00,0.679,0.798,0.086,26.605
2019-03-22 13:00,2019-03-22 15:00,0.536,0.595,0.077,26.365
2019-03-22 14:00,2019-03-22 16:00,0.341,0.348,0.065,25.007
2019-03-22 15:00,2019-03-22 17:00,0.112,0.098,0.045,22.193
2019-03-22 16:00,2019-03-22 18:00,0,0,0.002,18.546
2019-03-22 17:00,2019-03-22 19:00,0,0,0,16.597
2019-03-22 18:00,2019-03-22 20:00,0,0,0,15.678
2019-03-22 19:00,2019-03-22 21:00,0,0,0,15.217
2019-03-22 20:00,2019-03-22 22:00,0,0,0,14.936
2019-03-22 21:00,2019-03-22 23:00,0,0,0,14.862
2019-03-22 22:00,2019-03-23 00:00,0,0,0,14.899
2019-03-22 23:00,2019-03-23 01:00,0,0,0,14.899
2019-03-23 00:00,2019-03-23 02:00,0,0,0,14.786
2019-03-23 01:00,2019-03-23 03:00,0,0,0,14.494
2019-03-23 02:00,2019-03-23 04:00,0,0,0,14.122
2019-03-23 03:00,2019-03-23 05:00,0,0,0,13.719
2019-03-23 04:00,2019-03-23 06:00,0.019,0.012,0.022,14.038
2019-03-23 05:00,2019-03-23 07:00,0.221,0.185,0.075,16.511
2019-03-23 06:00,2019-03-23 08:00,0.427,0.413,0.096,20.579
2019-03-23 07:00,2019-03-23 09:00,0.579,0.617,0.111,25.065
2019-03-23 08:00,2019-03-23 10:00,0.694,0.797,0.116,27.695
2019-03-23 09:00,2019-03-23 11:00,0.740,0.872,0.126,29.349
2019-03-23 10:00,2019-03-23 12:00,0.756,0.909,0.124,30.563
2019-03-23 11:00,2019-03-23 13:00,0.688,0.785,0.138,31.128
2019-03-23 12:00,2019-03-23 14:00,0.559,0.562,0.162,31.084
2019-03-23 13:00,2019-03-23 15:00,0.346,0.241,0.189,30.344
2019-03-23 14:00,2019-03-23 16:00,0.165,0.068,0.142,29.038
2019-03-23 15:00,2019-03-23 17:00,0.033,0.007,0.047,26.325
2019-03-23 16:00,2019-03-23 18:00,0,0,0.001,23.738
2019-03-23 17:00,2019-03-23 19:00,0,0,0,22.596
2019-03-23 18:00,2019-03-23 20:00,0,0,0,21.707
2019-03-23 19:00,2019-03-23 21:00,0,0,0,21.205
2019-03-23 20:00,2019-03-23 22:00,0,0,0,20.820
2019-03-23 21:00,2019-03-23 23:00,0,0,0,20.561
2019-03-23 22:00,2019-03-24 00:00,0,0,0,20.359
2019-03-23 23:00,2019-03-24 01:00,0,0,0,20.018
2019-03-24 00:00,2019-03-24 02:00,0,0,0,19.599
2019-03-24 01:00,2019-03-24 03:00,0,0,0,19.161
2019-03-24 02:00,2019-03-24 04:00,0,0,0,18.643
2019-03-24 03:00,2019-03-24 05:00,0,0,0,18.309
2019-03-24 04:00,2019-03-24 06:00,0.011,0.003,0.021,18.339
2019-03-24 05:00,2019-03-24 07:00,0.114,0.031,0.112,20.043
2019-03-24 06:00,2019-03-24 08:00,0.195,0.045,0.191,22.531
2019-03-24 07:00,2019-03-24 09:00,0.196,0.025,0.214,23.969
2019-03-24 08:00,2019-03-24 10:00,0.204,0.020,0.229,24.881
2019-03-24 09:00,2019-03-24 11:00,0.286,0.045,0.304,26.662
2019-03-24 10:00,2019-03-24 12:00,0.349,0.083,0.348,28.260
2019-03-24 11:00,2019-03-24 13:00,0.321,0.073,0.324,29.021
2019-03-24 12:00,2019-03-24 14:00,0.248,0.043,0.264,28.903
2019-03-24 13:00,2019-03-24 15:00,0.177,0.026,0.197,28.117
2019-03-24 14:00,2019-03-24 16:00,0.096,0.011,0.116,26.455
2019-03-24 15:00,2019-03-24 17:00,0.023,0.002,0.038,23.621
2019-03-24 16:00,2019-03-24 18:00,0,0,0.001,20.429
2019-03-24 17:00,2019-03-24 19:00,0,0,0,18.468
2019-03-24 18:00,2019-03-24 20:00,0,0,0,17.430
2019-03-24 19:00,2019-03-24 21:00,0,0,0,16.890
2019-03-24 20:00,2019-03-24 22:00,0,0,0,16.631
2019-03-24 21:00,2019-03-24 23:00,0,0,0,16.591
2019-03-24 22:00,2019-03-25 00:00,0,0,0,16.578
2019-03-24 23:00,2019-03-25 01:00,0,0,0,16.435
2019-03-25 00:00,2019-03-25 02:00,0,0,0,16.172
2019-03-25 01:00,2019-03-25 03:00,0,0,0,15.870
2019-03-25 02:00,2019-03-25 04:00,0,0,0,15.522
2019-03-25 03:00,2019-03-25 05:00,0,0,0,15.249
2019-03-25 04:00,2019-03-25 06:00,0.007,0.002,0.016,15.201
2019-03-25 05:00,2019-03-25 07:00,0.106,0.032,0.101,15.875
2019-03-25 06:00,2019-03-25 08:00,0.255,0.114,0.184,16.970
2019-03-25 07:00,2019-03-25 09:00,0.371,0.198,0.238,18.546
2019-03-25 08:00,2019-03-25 10:00,0.565,0.461,0.229,20.467
2019-03-25 09:00,2019-03-25 11:00,0.705,0.719,0.180,22.188
2019-03-25 10:00,2019-03-25 12:00,0.757,0.834,0.154,23.375
2019-03-25 11:00,2019-03-25 13:00,0.669,0.675,0.177,23.442
2019-03-25 12:00,2019-03-25 14:00,0.587,0.559,0.170,22.756
2019-03-25 13:00,2019-03-25 15:00,0.384,0.270,0.188,21.133
2019-03-25 14:00,2019-03-25 16:00,0.173,0.065,0.143,18.921
2019-03-25 15:00,2019-03-25 17:00,0.036,0.007,0.048,16.695
2019-03-25 16:00,2019-03-25 18:00,0,0,0,15.092
2019-03-25 17:00,2019-03-25 19:00,0,0,0,14.403
2019-03-25 18:00,2019-03-25 20:00,0,0,0,13.928
2019-03-25 19:00,2019-03-25 21:00,0,0,0,13.551
2019-03-25 20:00,2019-03-25 22:00,0,0,0,13.234
2019-03-25 21:00,2019-03-25 23:00,0,0,0,12.941
2019-03-25 22:00,2019-03-26 00:00,0,0,0,12.650
2019-03-25 23:00,2019-03-26 01:00,0,0,0,12.342
2019-03-26 00:00,2019-03-26 02:00,0,0,0,12.057
2019-03-26 01:00,2019-03-26 03:00,0,0,0,11.771
2019-03-26 02:00,2019-03-26 04:00,0,0,0,11.489
2019-03-26 03:00,2019-03-26 05:00,0,0,0,11.058
2019-03-26 04:00,2019-03-26 06:00,0.003,0.001,0.010,10.758
2019-03-26 05:00,2019-03-26 07:00,0.071,0.013,0.079,10.967
2019-03-26 06:00,2019-03-26 08:00,0.297,0.172,0.166,12.218
2019-03-26 07:00,2019-03-26 09:00,0.626,0.641,0.109,14.555
2019-03-26 08:00,2019-03-26 10:00,0.761,0.853,0.102,16.845
2019-03-26 09:00,2019-03-26 11:00,0.823,0.959,0.105,18.744
2019-03-26 10:00,2019-03-26 12:00,0.806,0.929,0.116,19.978
2019-03-26 11:00,2019-03-26 13:00,0.793,0.925,0.105,20.800
2019-03-26 12:00,2019-03-26 14:00,0.587,0.571,0.150,20.777
2019-03-26 13:00,2019-03-26 15:00,0.493,0.477,0.118,20.513
2019-03-26 14:00,2019-03-26 16:00,0.280,0.220,0.111,19.467
2019-03-26 15:00,2019-03-26 17:00,0.034,0.008,0.045,17.261
2019-03-26 16:00,2019-03-26 18:00,0,0,0,15.054
2019-03-26 17:00,2019-03-26 19:00,0,0,0,13.716
2019-03-26 18:00,2019-03-26 20:00,0,0,0,12.668
2019-03-26 19:00,2019-03-26 21:00,0,0,0,11.895
2019-03-26 20:00,2019-03-26 22:00,0,0,0,11.367
2019-03-26 21:00,2019-03-26 23:00,0,0,0,11.050
2019-03-26 22:00,2019-03-27 00:00,0,0,0,10.722
2019-03-26 23:00,2019-03-27 01:00,0,0,0,10.784
2019-03-27 00:00,2019-03-27 02:00,0,0,0,10.910
2019-03-27 01:00,2019-03-27 03:00,0,0,0,10.877
2019-03-27 02:00,2019-03-27 04:00,0,0,0,10.759
2019-03-27 03:00,2019-03-27 05:00,0,0,0,10.730
2019-03-27 04:00,2019-03-27 06:00,0.010,0.005,0.017,11.047
2019-03-27 05:00,2019-03-27 07:00,0.160,0.098,0.090,13.067
2019-03-27 06:00,2019-03-27 08:00,0.385,0.331,0.117,16.356
2019-03-27 07:00,2019-03-27 09:00,0.509,0.466,0.149,20.733
2019-03-27 08:00,2019-03-27 10:00,0.620,0.624,0.158,23.954
2019-03-27 09:00,2019-03-27 11:00,0.703,0.772,0.145,26.011
2019-03-27 10:00,2019-03-27 12:00,0.767,0.917,0.115,27.521
2019-03-27 11:00,2019-03-27 13:00,0.735,0.879,0.105,28.414
2019-03-27 12:00,2019-03-27 14:00,0.653,0.760,0.095,28.753
2019-03-27 13:00,2019-03-27 15:00,0.516,0.568,0.083,28.438
2019-03-27 14:00,2019-03-27 16:00,0.330,0.338,0.066,27.320
2019-03-27 15:00,2019-03-27 17:00,0.105,0.094,0.042,23.773
2019-03-27 16:00,2019-03-27 18:00,0,0,0.001,21.007
2019-03-27 17:00,2019-03-27 19:00,0,0,0,20.626
2019-03-27 18:00,2019-03-27 20:00,0,0,0,20.060
2019-03-27 19:00,2019-03-27 21:00,0,0,0,19.677
2019-03-27 20:00,2019-03-27 22:00,0,0,0,19.342
2019-03-27 21:00,2019-03-27 23:00,0,0,0,19.157
2019-03-27 22:00,2019-03-28 00:00,0,0,0,17.713
2019-03-27 23:00,2019-03-28 01:00,0,0,0,15.938
2019-03-28 00:00,2019-03-28 02:00,0,0,0,14.815
2019-03-28 01:00,2019-03-28 03:00,0,0,0,13.895
2019-03-28 02:00,2019-03-28 04:00,0,0,0,13.149
2019-03-28 03:00,2019-03-28 05:00,0,0,0,12.550
2019-03-28 04:00,2019-03-28 06:00,0.016,0.012,0.018,12.637
2019-03-28 05:00,2019-03-28 07:00,0.185,0.135,0.085,16.505
2019-03-28 06:00,2019-03-28 08:00,0.367,0.308,0.126,19.606
2019-03-28 07:00,2019-03-28 09:00,0.582,0.599,0.123,22.869
2019-03-28 08:00,2019-03-28 10:00,0.538,0.447,0.220,24.619
2019-03-28 09:00,2019-03-28 11:00,0.524,0.386,0.267,25.411
2019-03-28 10:00,2019-03-28 12:00,0.708,0.749,0.182,26.788
2019-03-28 11:00,2019-03-28 13:00,0.513,0.383,0.259,26.704
2019-03-28 12:00,2019-03-28 14:00,0.403,0.240,0.254,26.149
2019-03-28 13:00,2019-03-28 15:00,0.302,0.160,0.207,25.315
2019-03-28 14:00,2019-03-28 16:00,0.159,0.062,0.135,23.688
2019-03-28 15:00,2019-03-28 17:00,0.051,0.020,0.053,20.720
2019-03-28 16:00,2019-03-28 18:00,0,0,0,17.104
2019-03-28 17:00,2019-03-28 19:00,0,0,0,15.904
2019-03-28 18:00,2019-03-28 20:00,0,0,0,15.656
2019-03-28 19:00,2019-03-28 21:00,0,0,0,15.298
2019-03-28 20:00,2019-03-28 22:00,0,0,0,14.861
2019-03-28 21:00,2019-03-28 23:00,0,0,0,14.123
2019-03-28 22:00,2019-03-29 00:00,0,0,0,13.485
2019-03-28 23:00,2019-03-29 01:00,0,0,0,12.677
2019-03-29 00:00,2019-03-29 02:00,0,0,0,12.065
2019-03-29 01:00,2019-03-29 03:00,0,0,0,12.118
2019-03-29 02:00,2019-03-29 04:00,0,0,0,12.307
2019-03-29 03:00,2019-03-29 05:00,0,0,0,12.266
2019-03-29 04:00,2019-03-29 06:00,0.009,0.005,0.015,12.477
2019-03-29 05:00,2019-03-29 07:00,0.132,0.070,0.090,14.297
2019-03-29 06:00,2019-03-29 08:00,0.359,0.298,0.120,16.444
2019-03-29 07:00,2019-03-29 09:00,0.614,0.659,0.092,18.915
2019-03-29 08:00,2019-03-29 10:00,0.750,0.878,0.087,21.352
2019-03-29 09:00,2019-03-29 11:00,0.805,0.978,0.091,23.510
2019-03-29 10:00,2019-03-29 12:00,0.810,0.998,0.092,25.289
2019-03-29 11:00,2019-03-29 13:00,0.767,0.936,0.089,26.500
2019-03-29 12:00,2019-03-29 14:00,0.675,0.797,0.083,27.103
2019-03-29 13:00,2019-03-29 15:00,0.531,0.594,0.074,27.074
2019-03-29 14:00,2019-03-29 16:00,0.333,0.343,0.062,26.157
2019-03-29 15:00,2019-03-29 17:00,0.100,0.090,0.040,22.736
2019-03-29 16:00,2019-03-29 18:00,0,0,0,18.283
2019-03-29 17:00,2019-03-29 19:00,0,0,0,16.751
2019-03-29 18:00,2019-03-29 20:00,0,0,0,15.775
2019-03-29 19:00,2019-03-29 21:00,0,0,0,15.310
2019-03-29 20:00,2019-03-29 22:00,0,0,0,15.175
2019-03-29 21:00,2019-03-29 23:00,0,0,0,15.033
2019-03-29 22:00,2019-03-30 00:00,0,0,0,15.101
2019-03-29 23:00,2019-03-30 01:00,0,0,0,15.117
2019-03-30 00:00,2019-03-30 02:00,0,0,0,14.991
2019-03-30 01:00,2019-03-30 03:00,0,0,0,14.706
2019-03-30 02:00,2019-03-30 04:00,0,0,0,14.186
2019-03-30 03:00,2019-03-30 05:00,0,0,0,13.481
2019-03-30 04:00,2019-03-30 06:00,0.017,0.018,0.013,13.318
2019-03-30 05:00,2019-03-30 07:00,0.242,0.235,0.049,17.111
2019-03-30 06:00,2019-03-30 08:00,0.465,0.493,0.063,19.942
2019-03-30 07:00,2019-03-30 09:00,0.632,0.719,0.073,22.611
2019-03-30 08:00,2019-03-30 10:00,0.737,0.887,0.081,25.433
2019-03-30 09:00,2019-03-30 11:00,0.788,0.983,0.086,27.770
2019-03-30 10:00,2019-03-30 12:00,0.793,0.998,0.088,29.106
2019-03-30 11:00,2019-03-30 13:00,0.751,0.933,0.086,29.688
2019-03-30 12:00,2019-03-30 14:00,0.658,0.784,0.083,29.552
